"";"user_id";"reading_index";"part_id";"duration"
"15878";"User_1034";"55";1057615;NA
"14145";"User_1034";"6";1056928;5
"14146";"User_1034";"7";1056945;1
"14147";"User_1034";"8";1056955;6
"14148";"User_1034";"9";1056980;2
"13587";"User_1035";"1";1056764;99
"13588";"User_1035";"2";1056793;93
"13589";"User_1035";"3";1056865;NA
"20110";"User_1035";"4";1056764;NA
"13611";"User_1036";"1";1057141;1
"16807";"User_1036";"10";1056955;15
"16808";"User_1036";"11";1056909;8
"16809";"User_1036";"12";1056980;2
"16810";"User_1036";"13";1057023;168
"16811";"User_1036";"14";1057074;54
"16812";"User_1036";"15";1057141;548
"16820";"User_1036";"16";1057179;NA
"13612";"User_1036";"2";1057074;1
"13613";"User_1036";"3";1057023;1
"13614";"User_1036";"4";1056980;17
"13615";"User_1036";"5";1057179;391
"13616";"User_1036";"6";1057199;NA
"16804";"User_1036";"7";1056909;135
"16805";"User_1036";"8";1056928;11
"16806";"User_1036";"9";1056945;1
"13617";"User_1037";"1";1056764;161
"13630";"User_1037";"10";1057074;1011
"13631";"User_1037";"11";1057141;NA
"14191";"User_1037";"12";1056909;4
"14192";"User_1037";"13";1056928;4
"14193";"User_1037";"14";1056945;2
"14194";"User_1037";"15";1056955;139
"14195";"User_1037";"16";1056980;7
"14196";"User_1037";"17";1057023;5
"14197";"User_1037";"18";1057074;11
"14198";"User_1037";"19";1057141;995
"13618";"User_1037";"2";1056793;160
"14210";"User_1037";"20";1057179;1364
"14219";"User_1037";"21";1057199;NA
"14393";"User_1037";"22";1056764;2
"14394";"User_1037";"23";1056793;3
"14395";"User_1037";"24";1056865;8
"14396";"User_1037";"25";1056909;2
"14397";"User_1037";"26";1056928;2
"14398";"User_1037";"27";1056945;1
"14399";"User_1037";"28";1056955;5
"14400";"User_1037";"29";1056980;6
"13619";"User_1037";"3";1056865;406
"14401";"User_1037";"30";1057023;94
"14402";"User_1037";"31";1057074;NA
"16238";"User_1037";"32";1057179;164
"16243";"User_1037";"33";1057199;1267
"16252";"User_1037";"34";1057253;377
"16254";"User_1037";"35";1057300;418
"16257";"User_1037";"36";1057363;432
"16258";"User_1037";"37";1057409;582
"16259";"User_1037";"38";1057443;488
"16260";"User_1037";"39";1057502;455
"13620";"User_1037";"4";1056909;77
"16261";"User_1037";"40";1057569;293
"16262";"User_1037";"41";1057615;373
"16263";"User_1037";"42";1057671;5
"16264";"User_1037";"43";1057759;94
"16265";"User_1037";"44";1059094;4
"16266";"User_1037";"45";1059159;NA
"13621";"User_1037";"5";1056928;31
"13622";"User_1037";"6";1056945;16
"13623";"User_1037";"7";1056955;155
"13624";"User_1037";"8";1056980;7
"13625";"User_1037";"9";1057023;819
"13640";"User_1038";"1";1056764;76
"13641";"User_1038";"2";1056793;193
"13646";"User_1038";"3";1056865;NA
"13658";"User_1039";"1";1056764;59
"13659";"User_1039";"2";1056793;24
"13660";"User_1039";"3";1056865;41
"13661";"User_1039";"4";1056980;2
"13662";"User_1039";"5";1057023;1
"13663";"User_1039";"6";1057074;9
"13664";"User_1039";"7";1057141;NA
"770";"User_104";"1";1056764;NA
"7947";"User_104";"2";1057253;40
"7948";"User_104";"3";1057300;5
"7949";"User_104";"4";1057363;29
"7950";"User_104";"5";1057409;1
"7951";"User_104";"6";1057443;74
"7952";"User_104";"7";1057502;26
"7953";"User_104";"8";1057569;13
"7954";"User_104";"9";1057615;NA
"13670";"User_1040";"1";1056764;7
"13679";"User_1040";"10";1057141;139
"13680";"User_1040";"11";1057671;135
"13683";"User_1040";"12";1057759;NA
"20861";"User_1040";"13";1059094;40
"20862";"User_1040";"14";1059159;NA
"21025";"User_1040";"15";1056764;12
"21026";"User_1040";"16";1056793;9
"21027";"User_1040";"17";1056865;NA
"13671";"User_1040";"2";1056980;3
"13672";"User_1040";"3";1056764;94
"13673";"User_1040";"4";1056793;121
"13674";"User_1040";"5";1056865;458
"13675";"User_1040";"6";1056909;6
"13676";"User_1040";"7";1056980;47
"13677";"User_1040";"8";1057023;194
"13678";"User_1040";"9";1057074;28
"13686";"User_1041";"1";1056764;2
"13687";"User_1041";"2";1056793;18
"13688";"User_1041";"3";1056909;217
"13690";"User_1041";"4";1056793;2
"13691";"User_1041";"5";1056764;82
"13692";"User_1041";"6";1056865;NA
"13695";"User_1042";"1";1056764;116
"13773";"User_1042";"10";1057074;162
"13774";"User_1042";"11";1057141;27
"13775";"User_1042";"12";1057569;4
"13776";"User_1042";"13";1057615;NA
"13696";"User_1042";"2";1056793;173
"13697";"User_1042";"3";1056865;NA
"13764";"User_1042";"4";1056909;36
"13765";"User_1042";"5";1056928;1
"13766";"User_1042";"6";1056945;1
"13767";"User_1042";"7";1056955;897
"13770";"User_1042";"8";1056980;127
"13772";"User_1042";"9";1057023;458
"13702";"User_1043";"1";1057409;1704
"13808";"User_1043";"10";1059159;1186
"13817";"User_1043";"11";1059094;NA
"14672";"User_1043";"12";1057409;20
"14673";"User_1043";"13";1057443;14
"14674";"User_1043";"14";1057502;82
"14676";"User_1043";"15";1057253;12
"14677";"User_1043";"16";1057179;4
"14678";"User_1043";"17";1057199;157
"14679";"User_1043";"18";1057179;7
"14680";"User_1043";"19";1056980;2
"13707";"User_1043";"2";1057443;1037
"14681";"User_1043";"20";1057023;12
"14682";"User_1043";"21";1057074;21
"14683";"User_1043";"22";1057141;86
"14684";"User_1043";"23";1057179;4
"14685";"User_1043";"24";1057199;18
"14686";"User_1043";"25";1057253;55
"14687";"User_1043";"26";1057300;40
"14688";"User_1043";"27";1057363;26
"14689";"User_1043";"28";1057409;42
"14690";"User_1043";"29";1057443;35
"13709";"User_1043";"3";1057502;1977
"14691";"User_1043";"30";1057502;542
"14693";"User_1043";"31";1057569;66
"14694";"User_1043";"32";1057615;627
"14700";"User_1043";"33";1057502;1
"14701";"User_1043";"34";1057443;1
"14702";"User_1043";"35";1057409;960
"14710";"User_1043";"36";1057569;1
"14711";"User_1043";"37";1057615;28
"14714";"User_1043";"38";1057824;38
"14715";"User_1043";"39";1059094;1
"13725";"User_1043";"4";1057569;591
"14716";"User_1043";"40";1059159;2855
"14748";"User_1043";"41";1059094;1
"14750";"User_1043";"42";1059159;14
"14751";"User_1043";"43";1059094;1
"14752";"User_1043";"44";1059159;212
"14755";"User_1043";"45";1059094;NA
"13728";"User_1043";"5";1057615;NA
"13784";"User_1043";"6";1057671;467
"13785";"User_1043";"7";1057759;886
"13786";"User_1043";"8";1057824;NA
"13806";"User_1043";"9";1059094;274
"13708";"User_1044";"1";1057253;NA
"13710";"User_1045";"1";1056764;NA
"19463";"User_1045";"10";1059094;NA
"19528";"User_1045";"11";1059159;117
"19533";"User_1045";"12";1056909;735
"19541";"User_1045";"13";1056928;27
"19543";"User_1045";"14";1056945;4
"19544";"User_1045";"15";1056955;446
"19545";"User_1045";"16";1056980;NA
"19614";"User_1045";"17";1057023;NA
"19939";"User_1045";"18";1057074;NA
"23624";"User_1045";"19";1057141;1
"14076";"User_1045";"2";1056764;171
"23625";"User_1045";"20";1057074;1
"23626";"User_1045";"21";1057023;3
"23627";"User_1045";"22";1056980;NA
"25388";"User_1045";"23";1056980;1
"25389";"User_1045";"24";1057023;1
"25390";"User_1045";"25";1057074;1
"25391";"User_1045";"26";1057141;NA
"14080";"User_1045";"3";1056793;146
"14081";"User_1045";"4";1056865;NA
"18393";"User_1045";"5";1056909;6
"18394";"User_1045";"6";1056928;5
"18395";"User_1045";"7";1056945;NA
"18491";"User_1045";"8";1056793;77
"18492";"User_1045";"9";1056909;NA
"13727";"User_1046";"1";1059094;NA
"13729";"User_1047";"1";1056764;NA
"13744";"User_1048";"1";1057671;1
"15550";"User_1048";"10";1057759;1
"15551";"User_1048";"11";1057671;1
"15552";"User_1048";"12";1057824;NA
"18097";"User_1048";"13";1059094;1882
"18100";"User_1048";"14";1057409;9
"18101";"User_1048";"15";1057443;NA
"13745";"User_1048";"2";1057759;0
"13746";"User_1048";"3";1057824;521
"13747";"User_1048";"4";1057179;10
"13748";"User_1048";"5";1057199;17
"13749";"User_1048";"6";1057671;2
"13750";"User_1048";"7";1057759;NA
"15448";"User_1048";"8";1057569;61
"15449";"User_1048";"9";1057615;NA
"13751";"User_1049";"1";1056764;8
"13752";"User_1049";"2";1056793;19
"13753";"User_1049";"3";1056865;41
"13754";"User_1049";"4";1056764;2
"13756";"User_1049";"5";1056793;1
"13757";"User_1049";"6";1056865;NA
"774";"User_105";"1";1056764;38
"794";"User_105";"10";1056955;2254
"803";"User_105";"11";1056980;176
"804";"User_105";"12";1057023;1824
"825";"User_105";"13";1057074;458
"827";"User_105";"14";1057141;NA
"890";"User_105";"15";1057179;585
"891";"User_105";"16";1057199;387
"895";"User_105";"17";1057253;689
"900";"User_105";"18";1057300;2144
"918";"User_105";"19";1057363;1405
"775";"User_105";"2";1056793;114
"928";"User_105";"20";1057409;566
"930";"User_105";"21";1057443;814
"931";"User_105";"22";1057199;1
"932";"User_105";"23";1057179;4
"933";"User_105";"24";1056980;2
"934";"User_105";"25";1057023;5
"935";"User_105";"26";1057074;1
"936";"User_105";"27";1057141;11
"937";"User_105";"28";1057253;3
"938";"User_105";"29";1057300;1
"776";"User_105";"3";1056865;2510
"939";"User_105";"30";1057363;5
"940";"User_105";"31";1057409;33
"941";"User_105";"32";1057443;2333
"964";"User_105";"33";1057502;1596
"970";"User_105";"34";1057569;440
"974";"User_105";"35";1057615;NA
"1083";"User_105";"36";1057569;68
"1084";"User_105";"37";1057615;1669
"1099";"User_105";"38";1057671;234
"1100";"User_105";"39";1057759;2671
"783";"User_105";"4";1056764;13
"1130";"User_105";"40";1057824;658
"1131";"User_105";"41";1059094;166
"1132";"User_105";"42";1059159;NA
"2480";"User_105";"43";1056909;746
"2483";"User_105";"44";1056909;152
"2484";"User_105";"45";1056928;2
"2485";"User_105";"46";1056945;3
"2486";"User_105";"47";1056955;172
"2488";"User_105";"48";1056980;1
"2489";"User_105";"49";1057023;10
"784";"User_105";"5";1056793;10
"2490";"User_105";"50";1057074;1
"2491";"User_105";"51";1057141;19
"2492";"User_105";"52";1057409;194
"2493";"User_105";"53";1057443;117
"2494";"User_105";"54";1057502;NA
"3642";"User_105";"55";1057671;NA
"4088";"User_105";"56";1056909;2
"4089";"User_105";"57";1056928;5
"4090";"User_105";"58";1056945;1
"4091";"User_105";"59";1056955;22
"785";"User_105";"6";1056865;566
"4092";"User_105";"60";1056980;2
"4093";"User_105";"61";1057023;9
"4094";"User_105";"62";1057074;24
"4095";"User_105";"63";1057141;21
"4096";"User_105";"64";1057409;51
"4097";"User_105";"65";1057443;50
"4098";"User_105";"66";1057502;16
"4099";"User_105";"67";1057569;NA
"790";"User_105";"7";1056909;46
"791";"User_105";"8";1056928;345
"793";"User_105";"9";1056945;1
"13763";"User_1050";"1";1057179;416
"15404";"User_1050";"10";1057569;604
"21291";"User_1050";"100";1057615;1
"21292";"User_1050";"101";1057569;109
"21293";"User_1050";"102";1057671;1
"21294";"User_1050";"103";1057759;33
"21295";"User_1050";"104";1057824;NA
"22079";"User_1050";"105";1057569;NA
"23332";"User_1050";"106";1057409;NA
"15405";"User_1050";"11";1057615;791
"15406";"User_1050";"12";1057253;NA
"15801";"User_1050";"13";1057671;NA
"15860";"User_1050";"14";1056764;1
"15861";"User_1050";"15";1056793;1
"15862";"User_1050";"16";1056865;1224
"15864";"User_1050";"17";1056909;1
"15865";"User_1050";"18";1056928;1
"15866";"User_1050";"19";1056945;1
"13768";"User_1050";"2";1057199;239
"15867";"User_1050";"20";1056955;386
"15868";"User_1050";"21";1056980;1
"15869";"User_1050";"22";1057023;1
"15870";"User_1050";"23";1057074;1
"15871";"User_1050";"24";1057141;NA
"16009";"User_1050";"25";1057141;1
"16010";"User_1050";"26";1057074;1
"16011";"User_1050";"27";1057023;1
"16012";"User_1050";"28";1056980;10
"16013";"User_1050";"29";1056928;1
"13769";"User_1050";"3";1057253;NA
"16014";"User_1050";"30";1056909;4
"16015";"User_1050";"31";1056955;5
"16016";"User_1050";"32";1056980;2
"16017";"User_1050";"33";1057023;1
"16018";"User_1050";"34";1057074;2
"16019";"User_1050";"35";1057141;NA
"16183";"User_1050";"36";1056980;NA
"16192";"User_1050";"37";1057023;1616
"16197";"User_1050";"38";1057074;NA
"16306";"User_1050";"39";1057179;1
"15324";"User_1050";"4";1057253;43
"16307";"User_1050";"40";1057199;680
"16317";"User_1050";"41";1057253;NA
"16394";"User_1050";"42";1057363;2
"16395";"User_1050";"43";1057300;NA
"16461";"User_1050";"44";1057253;7
"16462";"User_1050";"45";1056764;4
"16463";"User_1050";"46";1056793;NA
"16517";"User_1050";"47";1057179;NA
"16585";"User_1050";"48";1057409;5
"16586";"User_1050";"49";1057443;1
"15325";"User_1050";"5";1057300;1615
"16587";"User_1050";"50";1057502;NA
"16657";"User_1050";"51";1057141;1
"16658";"User_1050";"52";1057074;1
"16659";"User_1050";"53";1057023;1
"16660";"User_1050";"54";1056980;264
"16661";"User_1050";"55";1057179;1
"16662";"User_1050";"56";1057199;747
"16663";"User_1050";"57";1057253;1
"16664";"User_1050";"58";1057300;1
"16665";"User_1050";"59";1057363;NA
"15326";"User_1050";"6";1057363;NA
"16666";"User_1050";"60";1057502;1
"16667";"User_1050";"61";1057443;1
"16668";"User_1050";"62";1057409;NA
"17013";"User_1050";"63";1057502;2
"17014";"User_1050";"64";1057443;1
"17015";"User_1050";"65";1057409;NA
"17034";"User_1050";"66";1057502;1
"17035";"User_1050";"67";1057443;1
"17036";"User_1050";"68";1057409;NA
"17051";"User_1050";"69";1057502;1
"15373";"User_1050";"7";1057409;1366
"17052";"User_1050";"70";1057443;1
"17053";"User_1050";"71";1057409;NA
"17114";"User_1050";"72";1057502;2
"17115";"User_1050";"73";1057443;1
"17116";"User_1050";"74";1057409;NA
"17224";"User_1050";"75";1057199;13
"17225";"User_1050";"76";1057409;1
"17226";"User_1050";"77";1057502;1
"17227";"User_1050";"78";1057443;NA
"17418";"User_1050";"79";1057502;2
"15384";"User_1050";"8";1057443;2167
"17419";"User_1050";"80";1057443;3
"17420";"User_1050";"81";1057409;119
"17427";"User_1050";"82";1057569;0
"17428";"User_1050";"83";1057615;NA
"18271";"User_1050";"84";1057443;NA
"19117";"User_1050";"85";1057443;1
"19118";"User_1050";"86";1057502;9
"19119";"User_1050";"87";1057569;NA
"19415";"User_1050";"88";1057443;NA
"20292";"User_1050";"89";1057409;13
"15385";"User_1050";"9";1057502;2237
"20293";"User_1050";"90";1056980;NA
"20327";"User_1050";"91";1057502;NA
"20693";"User_1050";"92";1057569;1
"20694";"User_1050";"93";1057615;NA
"20823";"User_1050";"94";1057569;234
"20824";"User_1050";"95";1057615;NA
"20880";"User_1050";"96";1057615;2
"20881";"User_1050";"97";1057569;NA
"21195";"User_1050";"98";1057409;63
"21198";"User_1050";"99";1057569;NA
"13777";"User_1051";"1";1059094;17
"13778";"User_1051";"2";1059159;40
"13779";"User_1051";"3";1059094;1
"13780";"User_1051";"4";1059159;NA
"13789";"User_1052";"1";1057671;2
"13790";"User_1052";"2";1057759;NA
"13791";"User_1053";"1";1056865;1
"13792";"User_1053";"2";1056793;1
"13793";"User_1053";"3";1056764;NA
"13795";"User_1054";"1";1056865;1
"13796";"User_1054";"2";1056793;1
"13797";"User_1054";"3";1056764;NA
"13836";"User_1055";"1";1056764;302
"16750";"User_1055";"10";1056865;363
"16751";"User_1055";"11";1056909;7
"16752";"User_1055";"12";1056928;2
"16753";"User_1055";"13";1056945;43
"16754";"User_1055";"14";1056955;51
"16755";"User_1055";"15";1056980;130
"16760";"User_1055";"16";1057023;202
"16761";"User_1055";"17";1057074;146
"16762";"User_1055";"18";1057141;143
"16763";"User_1055";"19";1057179;3
"13841";"User_1055";"2";1056793;277
"16764";"User_1055";"20";1057199;9
"16765";"User_1055";"21";1057253;10
"16766";"User_1055";"22";1057671;18
"16768";"User_1055";"23";1057253;380
"16769";"User_1055";"24";1057179;103
"16776";"User_1055";"25";1057199;74
"16778";"User_1055";"26";1057253;187
"16779";"User_1055";"27";1057300;165
"16780";"User_1055";"28";1057363;492
"16783";"User_1055";"29";1057409;157
"13845";"User_1055";"3";1056865;880
"16784";"User_1055";"30";1057443;125
"16786";"User_1055";"31";1057502;284
"16796";"User_1055";"32";1057569;225
"16799";"User_1055";"33";1057615;NA
"18361";"User_1055";"34";1056764;2
"18362";"User_1055";"35";1056793;1
"18363";"User_1055";"36";1056865;5
"18364";"User_1055";"37";1056909;2
"18365";"User_1055";"38";1056928;1
"18366";"User_1055";"39";1056945;1
"13865";"User_1055";"4";1056909;NA
"18367";"User_1055";"40";1056955;4
"18368";"User_1055";"41";1056980;161
"18369";"User_1055";"42";1057023;1
"18370";"User_1055";"43";1057074;1
"18371";"User_1055";"44";1057141;8
"18372";"User_1055";"45";1057179;NA
"14221";"User_1055";"5";1056928;7
"14222";"User_1055";"6";1056945;1
"14223";"User_1055";"7";1056955;NA
"16738";"User_1055";"8";1056764;1800
"16749";"User_1055";"9";1056793;137
"13899";"User_1056";"1";1056764;60
"13902";"User_1056";"2";1056793;51
"13903";"User_1056";"3";1056865;NA
"13908";"User_1057";"1";1057179;210
"13989";"User_1057";"10";1057502;NA
"14007";"User_1057";"11";1057569;2163
"14008";"User_1057";"12";1057615;418
"14009";"User_1057";"13";1057671;236
"14010";"User_1057";"14";1057759;503
"14011";"User_1057";"15";1057824;2107
"14012";"User_1057";"16";1059094;873
"14013";"User_1057";"17";1059159;NA
"14430";"User_1057";"18";1057824;18
"14431";"User_1057";"19";1057759;10
"13912";"User_1057";"2";1057199;235
"14432";"User_1057";"20";1057671;23
"14433";"User_1057";"21";1057569;16
"14434";"User_1057";"22";1057569;239
"14435";"User_1057";"23";1057409;341
"14438";"User_1057";"24";1057569;17
"14439";"User_1057";"25";1057615;17
"14440";"User_1057";"26";1057671;9
"14441";"User_1057";"27";1057759;NA
"18157";"User_1057";"28";1057409;257
"18161";"User_1057";"29";1057443;NA
"13913";"User_1057";"3";1057253;NA
"13920";"User_1057";"4";1057300;365
"13922";"User_1057";"5";1057363;340
"13928";"User_1057";"6";1057409;284
"13931";"User_1057";"7";1057443;251
"13932";"User_1057";"8";1057502;390
"13940";"User_1057";"9";1057569;NA
"13909";"User_1058";"1";1056764;4
"13924";"User_1058";"10";1057074;1
"13925";"User_1058";"11";1057023;NA
"13987";"User_1058";"12";1057179;10
"13988";"User_1058";"13";1056980;130
"13990";"User_1058";"14";1057179;4
"13991";"User_1058";"15";1057199;NA
"14345";"User_1058";"16";1057253;2
"14346";"User_1058";"17";1057363;1
"14347";"User_1058";"18";1057300;1544
"14354";"User_1058";"19";1057409;5
"13910";"User_1058";"2";1056865;1
"14355";"User_1058";"20";1057502;1
"14356";"User_1058";"21";1057443;NA
"14419";"User_1058";"22";1057569;3
"14420";"User_1058";"23";1057615;NA
"14465";"User_1058";"24";1057671;10
"14466";"User_1058";"25";1057824;1
"14467";"User_1058";"26";1057759;NA
"15435";"User_1058";"27";1057671;4
"15436";"User_1058";"28";1057759;1
"15437";"User_1058";"29";1057824;15
"13911";"User_1058";"3";1056793;402
"15438";"User_1058";"30";1059094;3
"15439";"User_1058";"31";1059159;NA
"16042";"User_1058";"32";1057671;11
"16043";"User_1058";"33";1057759;1026
"16044";"User_1058";"34";1057569;3
"16045";"User_1058";"35";1057615;NA
"18707";"User_1058";"36";1057569;12
"18708";"User_1058";"37";1057615;4003
"18725";"User_1058";"38";1057409;35
"18726";"User_1058";"39";1057253;18
"13914";"User_1058";"4";1056909;5
"18727";"User_1058";"40";1056980;9
"18728";"User_1058";"41";1057023;4
"18729";"User_1058";"42";1057074;21
"18730";"User_1058";"43";1057141;50
"18731";"User_1058";"44";1057409;178
"18732";"User_1058";"45";1057179;5
"18733";"User_1058";"46";1057199;2
"18734";"User_1058";"47";1057671;6
"18735";"User_1058";"48";1057824;1
"18736";"User_1058";"49";1057759;NA
"13915";"User_1058";"5";1056955;1
"25416";"User_1058";"50";1056909;4
"25417";"User_1058";"51";1056928;8
"25418";"User_1058";"52";1056945;NA
"25517";"User_1058";"53";1057671;1
"25518";"User_1058";"54";1057759;1
"25519";"User_1058";"55";1057824;NA
"13916";"User_1058";"6";1056945;1
"13917";"User_1058";"7";1056928;NA
"13921";"User_1058";"8";1056980;36
"13923";"User_1058";"9";1057141;1
"13927";"User_1059";"1";1057409;NA
"777";"User_106";"1";1056764;2
"778";"User_106";"2";1056793;1
"779";"User_106";"3";1056865;31
